"anomID" "session_vm" "session_vr" "session" "taskOrder" "block" "blockOrder" "list" "object" "colorWheelRot" "inputOrder" "outputOrder" "targetColor" "response" "deviation" "recallError" "ended_on" "duration"
1124 NA 2 1 "1" "silence" "1" 3 "52" 25 3 11 "278" "267.032882891588" -10.967117108412 10.967117108412 "response" 3436.03600009531
1124 NA 2 1 "1" "silence" "1" 3 "47" 279 2 6 "315" "318.527289749875" 3.52728974987537 3.52728974987537 "response" 2505.18000019062
1124 NA 2 1 "1" "silence" "1" 3 "53" 193 7 12 "20" "315.082185981619" -64.9178140183813 64.9178140183813 "response" 3393.58799999999
1124 NA 2 1 "1" "music" "2" 2 "25" 34 1 4 "129" "180.175222724415" 51.1752227244152 51.1752227244152 "response" 2737.29300019075
1124 NA 2 1 "1" "music" "2" 2 "36" 89 16 15 "13" "9.875058646968" -3.124941353032 3.124941353032 "response" 6597.25300009525
1124 NA 2 1 "1" "music" "2" 2 "31" 287 7 10 "329" "320.461496898557" -8.53850310144321 8.53850310144321 "response" 2589.07400000002
1124 NA 2 1 "1" "music" "2" 2 "22" 193 6 1 "111" "233.039591091758" 122.039591091758 122.039591091758 "response" 1860.554
1124 NA 2 1 "1" "music" "2" 2 "29" 58 9 8 "298" "312.572390095556" 14.5723900955558 14.5723900955558 "response" 2519.89400019078
1124 NA 2 1 "1" "music" "2" 2 "28" 57 14 7 "58" "329.622401613056" -88.3775983869443 88.3775983869443 "response" 1745.05000019073
1124 NA 2 1 "1" "music" "2" 2 "33" 49 2 12 "230" "110.947083681264" -119.052916318736 119.052916318736 "response" 2826.68600019068
1124 NA 2 1 "1" "music" "2" 2 "35" 300 10 14 "173" "94.133640524612" -78.866359475388 78.866359475388 "response" 1487.41599999997
1124 NA 2 1 "1" "music" "2" 2 "21" 140 15 0 "202" "169.054605954827" -32.9453940451734 32.9453940451734 "response" 2302.36600014311
1124 NA 2 1 "1" "music" "2" 2 "40" 19 0 19 "161" "310.991131376601" 149.991131376601 149.991131376601 "response" 1984.67900004773
1124 NA 2 1 "1" "music" "2" 2 "27" 142 18 6 "342" "199.585706401046" -142.414293598954 142.414293598954 "response" 2860.41899999999
1124 NA 2 1 "1" "music" "2" 2 "34" 249 3 13 "60" "211.366205739344" 151.366205739344 151.366205739344 "response" 2006.13900014316
1124 NA 2 1 "1" "music" "2" 2 "24" 309 8 3 "66" "71.4436182616377" 5.44361826163771 5.44361826163771 "response" 2507.71200009529
1124 NA 2 1 "1" "music" "2" 2 "37" 57 12 16 "344" "331.134671525233" -12.8653284747666 12.8653284747666 "response" 2701.52400014317
1124 NA 2 1 "1" "music" "2" 2 "38" 114 19 17 "265" "262.650417302492" -2.34958269750803 2.34958269750803 "response" 3065.0220001908
1124 NA 2 1 "1" "music" "2" 2 "30" 294 13 9 "157" "302.375052160205" 145.375052160205 145.375052160205 "response" 2297.45100014308
1124 NA 2 1 "1" "music" "2" 2 "32" 10 17 11 "106" "104.601691434" -1.3983085659996 1.3983085659996 "response" 2915.33900004765
